	Epoch			Reward
Episode:	23598	Avereged	reward:	53.13
Episode:	23599	Avereged	reward:	53.2
Episode:	23600	Avereged	reward:	53.9
Episode:	23601	Avereged	reward:	54.27
Episode:	23602	Avereged	reward:	54.17
Episode:	23603	Avereged	reward:	52.67
Episode:	23604	Avereged	reward:	52.13
Episode:	23605	Avereged	reward:	51.03
Episode:	23606	Avereged	reward:	49.07
Episode:	23607	Avereged	reward:	49.33
Episode:	23608	Avereged	reward:	49.37
Episode:	23609	Avereged	reward:	49.97
Episode:	23610	Avereged	reward:	50.63
Episode:	23611	Avereged	reward:	51.27
Episode:	23612	Avereged	reward:	49.47
Episode:	23613	Avereged	reward:	50.8
Episode:	23614	Avereged	reward:	45.17
Episode:	23615	Avereged	reward:	45.3
Episode:	23616	Avereged	reward:	44.87
Episode:	23617	Avereged	reward:	45.5
Episode:	23618	Avereged	reward:	46.23
Episode:	23619	Avereged	reward:	46.53
Episode:	23620	Avereged	reward:	46.03
Episode:	23621	Avereged	reward:	44.4
Episode:	23622	Avereged	reward:	44.6
Episode:	23623	Avereged	reward:	44.3
Episode:	23624	Avereged	reward:	45.43
Episode:	23625	Avereged	reward:	47.9
Episode:	23626	Avereged	reward:	48.57
Episode:	23627	Avereged	reward:	47.4
Episode:	23628	Avereged	reward:	46.57
Episode:	23629	Avereged	reward:	46.07
Episode:	23630	Avereged	reward:	46.53
Episode:	23631	Avereged	reward:	46.8
Episode:	23632	Avereged	reward:	47.03
Episode:	23633	Avereged	reward:	47.37
Episode:	23634	Avereged	reward:	47.7
Episode:	23635	Avereged	reward:	46.53
Episode:	23636	Avereged	reward:	46
Episode:	23637	Avereged	reward:	44.73
Episode:	23638	Avereged	reward:	44.67
Episode:	23639	Avereged	reward:	43.9
Episode:	23640	Avereged	reward:	43.43
Episode:	23641	Avereged	reward:	43.2
Episode:	23642	Avereged	reward:	43.13
Episode:	23643	Avereged	reward:	42.67
Episode:	23644	Avereged	reward:	42.93
Episode:	23645	Avereged	reward:	43.63
Episode:	23646	Avereged	reward:	46.07
Episode:	23647	Avereged	reward:	45.47
Episode:	23648	Avereged	reward:	46.63
Episode:	23649	Avereged	reward:	47.47
Episode:	23650	Avereged	reward:	46.5
Episode:	23651	Avereged	reward:	48.1
Episode:	23652	Avereged	reward:	50.97
Episode:	23653	Avereged	reward:	51.4
Episode:	23654	Avereged	reward:	50.57
Episode:	23655	Avereged	reward:	47.6
Episode:	23656	Avereged	reward:	48.1
Episode:	23657	Avereged	reward:	48.23
Episode:	23658	Avereged	reward:	48.57
Episode:	23659	Avereged	reward:	48.93
Episode:	23660	Avereged	reward:	46.63
Episode:	23661	Avereged	reward:	47.33
Episode:	23662	Avereged	reward:	47
Episode:	23663	Avereged	reward:	46.67
Episode:	23664	Avereged	reward:	47.53
Episode:	23665	Avereged	reward:	46.73
Episode:	23666	Avereged	reward:	46.77
Episode:	23667	Avereged	reward:	47.13
Episode:	23668	Avereged	reward:	48.93
Episode:	23669	Avereged	reward:	47.9
Episode:	23670	Avereged	reward:	47.6
Episode:	23671	Avereged	reward:	47.83
Episode:	23672	Avereged	reward:	50.17
Episode:	23673	Avereged	reward:	52
Episode:	23674	Avereged	reward:	51.17
Episode:	23675	Avereged	reward:	50.7
Episode:	23676	Avereged	reward:	48.27
Episode:	23677	Avereged	reward:	48.67
Episode:	23678	Avereged	reward:	46.23
Episode:	23679	Avereged	reward:	45.63
Episode:	23680	Avereged	reward:	45.63
Episode:	23681	Avereged	reward:	44.37
Episode:	23682	Avereged	reward:	41
Episode:	23683	Avereged	reward:	39.8
Episode:	23684	Avereged	reward:	40.13
Episode:	23685	Avereged	reward:	40.33
Episode:	23686	Avereged	reward:	41.07
Episode:	23687	Avereged	reward:	40.2
Episode:	23688	Avereged	reward:	41.57
Episode:	23689	Avereged	reward:	41.2
Episode:	23690	Avereged	reward:	41.9
Episode:	23691	Avereged	reward:	42.13
Episode:	23692	Avereged	reward:	42.2
Episode:	23693	Avereged	reward:	42.2
Episode:	23694	Avereged	reward:	41.6
Episode:	23695	Avereged	reward:	42.7
Episode:	23696	Avereged	reward:	43.77
Episode:	23697	Avereged	reward:	43.4
Episode:	23698	Avereged	reward:	41.37
Episode:	23699	Avereged	reward:	42
Episode:	23700	Avereged	reward:	41.93
Episode:	23701	Avereged	reward:	43.63
Episode:	23702	Avereged	reward:	42.9
Episode:	23703	Avereged	reward:	41.1
Episode:	23704	Avereged	reward:	41.47
Episode:	23705	Avereged	reward:	43.87
Episode:	23706	Avereged	reward:	44.93
Episode:	23707	Avereged	reward:	47.23
Episode:	23708	Avereged	reward:	46.9
Episode:	23709	Avereged	reward:	46.67
Episode:	23710	Avereged	reward:	46.57
Episode:	23711	Avereged	reward:	46.87
Episode:	23712	Avereged	reward:	47.1
Episode:	23713	Avereged	reward:	48.97
Episode:	23714	Avereged	reward:	48.33
Episode:	23715	Avereged	reward:	48.73
Episode:	23716	Avereged	reward:	46.3
Episode:	23717	Avereged	reward:	46.9
Episode:	23718	Avereged	reward:	45.4
Episode:	23719	Avereged	reward:	45.93
Episode:	23720	Avereged	reward:	47.1
Episode:	23721	Avereged	reward:	45.03
Episode:	23722	Avereged	reward:	44.97
Episode:	23723	Avereged	reward:	45.83
Episode:	23724	Avereged	reward:	46.17
Episode:	23725	Avereged	reward:	45.7
Episode:	23726	Avereged	reward:	48.33
Episode:	23727	Avereged	reward:	48.97
Episode:	23728	Avereged	reward:	51.2
Episode:	23729	Avereged	reward:	52.57
Episode:	23730	Avereged	reward:	55.67
Episode:	23731	Avereged	reward:	54.83
Episode:	23732	Avereged	reward:	55.2
Episode:	23733	Avereged	reward:	55.1
Episode:	23734	Avereged	reward:	56.03
Episode:	23735	Avereged	reward:	56.43
Episode:	23736	Avereged	reward:	55.47
Episode:	23737	Avereged	reward:	52.17
Episode:	23738	Avereged	reward:	52.73
Episode:	23739	Avereged	reward:	55.17
Episode:	23740	Avereged	reward:	56.53
Episode:	23741	Avereged	reward:	56.87
Episode:	23742	Avereged	reward:	58.03
Episode:	23743	Avereged	reward:	56.33
Episode:	23744	Avereged	reward:	56.87
Episode:	23745	Avereged	reward:	55.87
Episode:	23746	Avereged	reward:	55.87
Episode:	23747	Avereged	reward:	55.9
Episode:	23748	Avereged	reward:	56.67
Episode:	23749	Avereged	reward:	56.6
Episode:	23750	Avereged	reward:	55.33
Episode:	23751	Avereged	reward:	56.47
Episode:	23752	Avereged	reward:	57.1
Episode:	23753	Avereged	reward:	58.67
Episode:	23754	Avereged	reward:	58.3
Episode:	23755	Avereged	reward:	59.27
Episode:	23756	Avereged	reward:	55.83
Episode:	23757	Avereged	reward:	55.2
Episode:	23758	Avereged	reward:	53.6
Episode:	23759	Avereged	reward:	52.57
Episode:	23760	Avereged	reward:	49.57
Episode:	23761	Avereged	reward:	50.5
Episode:	23762	Avereged	reward:	49.27
Episode:	23763	Avereged	reward:	48.73
Episode:	23764	Avereged	reward:	48.5
Episode:	23765	Avereged	reward:	46.97
Episode:	23766	Avereged	reward:	47.5
Episode:	23767	Avereged	reward:	47.53
Episode:	23768	Avereged	reward:	47.87
Episode:	23769	Avereged	reward:	47.93
Episode:	23770	Avereged	reward:	46.67
Episode:	23771	Avereged	reward:	46.5
Episode:	23772	Avereged	reward:	45.93
Episode:	23773	Avereged	reward:	46.5
Episode:	23774	Avereged	reward:	45.5
Episode:	23775	Avereged	reward:	45.97
Episode:	23776	Avereged	reward:	47.63
Episode:	23777	Avereged	reward:	47.83
Episode:	23778	Avereged	reward:	47.23
Episode:	23779	Avereged	reward:	46.77
Episode:	23780	Avereged	reward:	46.67
Episode:	23781	Avereged	reward:	46.07
Episode:	23782	Avereged	reward:	46.13
Episode:	23783	Avereged	reward:	45
Episode:	23784	Avereged	reward:	45.53
Episode:	23785	Avereged	reward:	45.63
Episode:	23786	Avereged	reward:	46.2
Episode:	23787	Avereged	reward:	46.27
Episode:	23788	Avereged	reward:	44.73
Episode:	23789	Avereged	reward:	44.4
Episode:	23790	Avereged	reward:	44.37
Episode:	23791	Avereged	reward:	43.43
Episode:	23792	Avereged	reward:	43.3
Episode:	23793	Avereged	reward:	43.3
Episode:	23794	Avereged	reward:	42.73
Episode:	23795	Avereged	reward:	41.93
Episode:	23796	Avereged	reward:	41.93
Episode:	23797	Avereged	reward:	42.77
Episode:	23798	Avereged	reward:	44.03
Episode:	23799	Avereged	reward:	41.53
Episode:	23800	Avereged	reward:	41.53
Episode:	23801	Avereged	reward:	41.07
Episode:	23802	Avereged	reward:	40.77
Episode:	23803	Avereged	reward:	41.87
Episode:	23804	Avereged	reward:	42.73
Episode:	23805	Avereged	reward:	42.77
Episode:	23806	Avereged	reward:	41.1
Episode:	23807	Avereged	reward:	41.37
Episode:	23808	Avereged	reward:	41.43
Episode:	23809	Avereged	reward:	42.6
Episode:	23810	Avereged	reward:	42.7
Episode:	23811	Avereged	reward:	43.5
Episode:	23812	Avereged	reward:	43.1
Episode:	23813	Avereged	reward:	41.8
Episode:	23814	Avereged	reward:	40.57
Episode:	23815	Avereged	reward:	39.5
Episode:	23816	Avereged	reward:	40.4
Episode:	23817	Avereged	reward:	40.93
Episode:	23818	Avereged	reward:	40.97
Episode:	23819	Avereged	reward:	41.63
Episode:	23820	Avereged	reward:	41.03
Episode:	23821	Avereged	reward:	39.33
Episode:	23822	Avereged	reward:	39.43
Episode:	23823	Avereged	reward:	40.07
Episode:	23824	Avereged	reward:	40.43
Episode:	23825	Avereged	reward:	39.97
Episode:	23826	Avereged	reward:	39.97
Episode:	23827	Avereged	reward:	40.07
Episode:	23828	Avereged	reward:	38.6
Episode:	23829	Avereged	reward:	39.8
Episode:	23830	Avereged	reward:	39.8
Episode:	23831	Avereged	reward:	40.17
Episode:	23832	Avereged	reward:	40.2
Episode:	23833	Avereged	reward:	39.53
Episode:	23834	Avereged	reward:	39.73
Episode:	23835	Avereged	reward:	39.67
Episode:	23836	Avereged	reward:	39.67
Episode:	23837	Avereged	reward:	39.5
Episode:	23838	Avereged	reward:	39.83
Episode:	23839	Avereged	reward:	38.87
Episode:	23840	Avereged	reward:	39.6
Episode:	23841	Avereged	reward:	39.4
Episode:	23842	Avereged	reward:	39.43
Episode:	23843	Avereged	reward:	39.67
Episode:	23844	Avereged	reward:	39.73
Episode:	23845	Avereged	reward:	39.73
Episode:	23846	Avereged	reward:	39.4
Episode:	23847	Avereged	reward:	38.6
Episode:	23848	Avereged	reward:	39.07
Episode:	23849	Avereged	reward:	38.23
Episode:	23850	Avereged	reward:	38.9
Episode:	23851	Avereged	reward:	39.73
Episode:	23852	Avereged	reward:	39.73
Episode:	23853	Avereged	reward:	39.27
Episode:	23854	Avereged	reward:	39.93
Episode:	23855	Avereged	reward:	39.93
Episode:	23856	Avereged	reward:	39.33
Episode:	23857	Avereged	reward:	38.47
Episode:	23858	Avereged	reward:	38.73
Episode:	23859	Avereged	reward:	38.4
Episode:	23860	Avereged	reward:	38.4
Episode:	23861	Avereged	reward:	38.03
Episode:	23862	Avereged	reward:	38.07
Episode:	23863	Avereged	reward:	37.43
Episode:	23864	Avereged	reward:	37.53
Episode:	23865	Avereged	reward:	38.33
Episode:	23866	Avereged	reward:	39.6
Episode:	23867	Avereged	reward:	39.3
Episode:	23868	Avereged	reward:	39.1
Episode:	23869	Avereged	reward:	38.7
Episode:	23870	Avereged	reward:	37.97
Episode:	23871	Avereged	reward:	37.67
Episode:	23872	Avereged	reward:	37.33
Episode:	23873	Avereged	reward:	37.47
Episode:	23874	Avereged	reward:	37.73
Episode:	23875	Avereged	reward:	37.73
Episode:	23876	Avereged	reward:	36.2
Episode:	23877	Avereged	reward:	36.4
Episode:	23878	Avereged	reward:	36.4
Episode:	23879	Avereged	reward:	36.53
Episode:	23880	Avereged	reward:	37.47
Episode:	23881	Avereged	reward:	36.73
Episode:	23882	Avereged	reward:	36.73
Episode:	23883	Avereged	reward:	36.57
Episode:	23884	Avereged	reward:	35.6
Episode:	23885	Avereged	reward:	36.2
Episode:	23886	Avereged	reward:	36.83
Episode:	23887	Avereged	reward:	37.4
Episode:	23888	Avereged	reward:	37.97
Episode:	23889	Avereged	reward:	37.37
Episode:	23890	Avereged	reward:	37.03
Episode:	23891	Avereged	reward:	37.3
Episode:	23892	Avereged	reward:	37.47
Episode:	23893	Avereged	reward:	38.47
Episode:	23894	Avereged	reward:	38.4
Episode:	23895	Avereged	reward:	37.13
Episode:	23896	Avereged	reward:	37.5
Episode:	23897	Avereged	reward:	37.73
Episode:	23898	Avereged	reward:	38.4
Episode:	23899	Avereged	reward:	38.07
Episode:	23900	Avereged	reward:	38.07
Episode:	23901	Avereged	reward:	37.5
Episode:	23902	Avereged	reward:	38.17
Episode:	23903	Avereged	reward:	38.27
Episode:	23904	Avereged	reward:	39.27
Episode:	23905	Avereged	reward:	39.37
Episode:	23906	Avereged	reward:	39.5
Episode:	23907	Avereged	reward:	40.37
Episode:	23908	Avereged	reward:	40.33
Episode:	23909	Avereged	reward:	40.9
Episode:	23910	Avereged	reward:	40.63
Episode:	23911	Avereged	reward:	40.97
Episode:	23912	Avereged	reward:	40.97
Episode:	23913	Avereged	reward:	41.07
Episode:	23914	Avereged	reward:	41.8
Episode:	23915	Avereged	reward:	41.4
Episode:	23916	Avereged	reward:	41.1
Episode:	23917	Avereged	reward:	40.6
Episode:	23918	Avereged	reward:	38.83
Episode:	23919	Avereged	reward:	38.57
Episode:	23920	Avereged	reward:	38.9
Episode:	23921	Avereged	reward:	38.63
Episode:	23922	Avereged	reward:	38.73
Episode:	23923	Avereged	reward:	38.4
Episode:	23924	Avereged	reward:	38.07
Episode:	23925	Avereged	reward:	38.53
Episode:	23926	Avereged	reward:	36.43
Episode:	23927	Avereged	reward:	37.17
Episode:	23928	Avereged	reward:	37.4
Episode:	23929	Avereged	reward:	37.93
Episode:	23930	Avereged	reward:	38.03
Episode:	23931	Avereged	reward:	37.83
Episode:	23932	Avereged	reward:	37.8
Episode:	23933	Avereged	reward:	37.6
Episode:	23934	Avereged	reward:	36.97
Episode:	23935	Avereged	reward:	37.5
Episode:	23936	Avereged	reward:	38.1
Episode:	23937	Avereged	reward:	37.27
Episode:	23938	Avereged	reward:	37.63
Episode:	23939	Avereged	reward:	36.8
Episode:	23940	Avereged	reward:	35.53
Episode:	23941	Avereged	reward:	36.27
Episode:	23942	Avereged	reward:	37.53
Episode:	23943	Avereged	reward:	38.87
Episode:	23944	Avereged	reward:	38.07
Episode:	23945	Avereged	reward:	38.27
Episode:	23946	Avereged	reward:	37.47
Episode:	23947	Avereged	reward:	37.6
Episode:	23948	Avereged	reward:	37.93
Episode:	23949	Avereged	reward:	38.87
Episode:	23950	Avereged	reward:	38.6
Episode:	23951	Avereged	reward:	39.03
Episode:	23952	Avereged	reward:	38.2
Episode:	23953	Avereged	reward:	37.83
Episode:	23954	Avereged	reward:	38.13
Episode:	23955	Avereged	reward:	38.33
Episode:	23956	Avereged	reward:	38.8
Episode:	23957	Avereged	reward:	37.83
Episode:	23958	Avereged	reward:	36.67
Episode:	23959	Avereged	reward:	37.03
Episode:	23960	Avereged	reward:	37.97
Episode:	23961	Avereged	reward:	39.7
Episode:	23962	Avereged	reward:	39.67
Episode:	23963	Avereged	reward:	40.67
Episode:	23964	Avereged	reward:	40.3
Episode:	23965	Avereged	reward:	40.3
Episode:	23966	Avereged	reward:	39.03
Episode:	23967	Avereged	reward:	38.73
Episode:	23968	Avereged	reward:	39.67
Episode:	23969	Avereged	reward:	40.23
Episode:	23970	Avereged	reward:	40.23
Episode:	23971	Avereged	reward:	39.77
Episode:	23972	Avereged	reward:	39.13
Episode:	23973	Avereged	reward:	37.7
Episode:	23974	Avereged	reward:	37.7
Episode:	23975	Avereged	reward:	37.93
Episode:	23976	Avereged	reward:	38.63
Episode:	23977	Avereged	reward:	38.7
Episode:	23978	Avereged	reward:	39.3
Episode:	23979	Avereged	reward:	38.37
Episode:	23980	Avereged	reward:	42.57
Episode:	23981	Avereged	reward:	42.63
Episode:	23982	Avereged	reward:	42.83
Episode:	23983	Avereged	reward:	43.27
Episode:	23984	Avereged	reward:	42.6
Episode:	23985	Avereged	reward:	43.37
Episode:	23986	Avereged	reward:	45.8
Episode:	23987	Avereged	reward:	46.7
Episode:	23988	Avereged	reward:	47.1
Episode:	23989	Avereged	reward:	46.73
Episode:	23990	Avereged	reward:	46.3
Episode:	23991	Avereged	reward:	45.4
Episode:	23992	Avereged	reward:	46.07
Episode:	23993	Avereged	reward:	45.2
Episode:	23994	Avereged	reward:	44.93
Episode:	23995	Avereged	reward:	44.3
Episode:	23996	Avereged	reward:	45.3
Episode:	23997	Avereged	reward:	45.93
Episode:	23998	Avereged	reward:	46.3
Episode:	23999	Avereged	reward:	47.83
Episode:	24000	Avereged	reward:	48.67
Episode:	24001	Avereged	reward:	49.13
Episode:	24002	Avereged	reward:	48.73
Episode:	24003	Avereged	reward:	50.57
Episode:	24004	Avereged	reward:	51
Episode:	24005	Avereged	reward:	50.87
Episode:	24006	Avereged	reward:	50.23
Episode:	24007	Avereged	reward:	50.47
Episode:	24008	Avereged	reward:	52.6
Episode:	24009	Avereged	reward:	53.23
Episode:	24010	Avereged	reward:	52.97
Episode:	24011	Avereged	reward:	52.03
Episode:	24012	Avereged	reward:	53.3
Episode:	24013	Avereged	reward:	55
Episode:	24014	Avereged	reward:	55.7
Episode:	24015	Avereged	reward:	54.57
Episode:	24016	Avereged	reward:	54.57
Episode:	24017	Avereged	reward:	53.63
Episode:	24018	Avereged	reward:	57.03
Episode:	24019	Avereged	reward:	58.3
Episode:	24020	Avereged	reward:	57.13
Episode:	24021	Avereged	reward:	61.5
Episode:	24022	Avereged	reward:	60.97
Episode:	24023	Avereged	reward:	61.3
Episode:	24024	Avereged	reward:	61.93
Episode:	24025	Avereged	reward:	61.93
Episode:	24026	Avereged	reward:	62.83
Episode:	24027	Avereged	reward:	63.17
Episode:	24028	Avereged	reward:	64.23
Episode:	24029	Avereged	reward:	66.67
Episode:	24030	Avereged	reward:	66.33
Episode:	24031	Avereged	reward:	66.5
Episode:	24032	Avereged	reward:	66.5
Episode:	24033	Avereged	reward:	64.67
Episode:	24034	Avereged	reward:	64.57
Episode:	24035	Avereged	reward:	64.07
Episode:	24036	Avereged	reward:	66.63
Episode:	24037	Avereged	reward:	67.1
Episode:	24038	Avereged	reward:	73.17
Episode:	24039	Avereged	reward:	72.53
Episode:	24040	Avereged	reward:	73.73
Episode:	24041	Avereged	reward:	74.83
Episode:	24042	Avereged	reward:	74.2
Episode:	24043	Avereged	reward:	72.17
Episode:	24044	Avereged	reward:	75.13
Episode:	24045	Avereged	reward:	77.87
Episode:	24046	Avereged	reward:	78.5
Episode:	24047	Avereged	reward:	79.13
Episode:	24048	Avereged	reward:	79.57
Episode:	24049	Avereged	reward:	78.57
Episode:	24050	Avereged	reward:	79.4
Episode:	24051	Avereged	reward:	77.07
Episode:	24052	Avereged	reward:	76.9
Episode:	24053	Avereged	reward:	81.03
Episode:	24054	Avereged	reward:	80.4
Episode:	24055	Avereged	reward:	81.3
Episode:	24056	Avereged	reward:	82.83
Episode:	24057	Avereged	reward:	82.13
Episode:	24058	Avereged	reward:	79.83
Episode:	24059	Avereged	reward:	78.27
Episode:	24060	Avereged	reward:	77.23
Episode:	24061	Avereged	reward:	77.1
Episode:	24062	Avereged	reward:	78.13
Episode:	24063	Avereged	reward:	77.57
Episode:	24064	Avereged	reward:	77.63
Episode:	24065	Avereged	reward:	77.63
Episode:	24066	Avereged	reward:	75.17
Episode:	24067	Avereged	reward:	76.53
Episode:	24068	Avereged	reward:	71.6
Episode:	24069	Avereged	reward:	74.03
Episode:	24070	Avereged	reward:	71.67
Episode:	24071	Avereged	reward:	75.03
Episode:	24072	Avereged	reward:	77.5
Episode:	24073	Avereged	reward:	79.53
Episode:	24074	Avereged	reward:	78.37
Episode:	24075	Avereged	reward:	75.97
Episode:	24076	Avereged	reward:	77.77
Episode:	24077	Avereged	reward:	77.17
Episode:	24078	Avereged	reward:	73.87
Episode:	24079	Avereged	reward:	74.2
Episode:	24080	Avereged	reward:	73.93
Episode:	24081	Avereged	reward:	73.1
Episode:	24082	Avereged	reward:	72.9
Episode:	24083	Avereged	reward:	67.43
Episode:	24084	Avereged	reward:	66.93
Episode:	24085	Avereged	reward:	65.77
Episode:	24086	Avereged	reward:	62.43
Episode:	24087	Avereged	reward:	64.43
Episode:	24088	Avereged	reward:	64.03
Episode:	24089	Avereged	reward:	61.13
Episode:	24090	Avereged	reward:	61.67
Episode:	24091	Avereged	reward:	63.1
Episode:	24092	Avereged	reward:	62.8
Episode:	24093	Avereged	reward:	65.47
Episode:	24094	Avereged	reward:	65.07
Episode:	24095	Avereged	reward:	65.23
Episode:	24096	Avereged	reward:	66.03
Episode:	24097	Avereged	reward:	67.37
Episode:	24098	Avereged	reward:	64.43
Episode:	24099	Avereged	reward:	62
Episode:	24100	Avereged	reward:	60.53
Episode:	24101	Avereged	reward:	57.43
Episode:	24102	Avereged	reward:	54.57
Episode:	24103	Avereged	reward:	55.83
Episode:	24104	Avereged	reward:	53.77
Episode:	24105	Avereged	reward:	56.2
Episode:	24106	Avereged	reward:	54
Episode:	24107	Avereged	reward:	54.57
Episode:	24108	Avereged	reward:	54.93
Episode:	24109	Avereged	reward:	54.33
Episode:	24110	Avereged	reward:	54.83
Episode:	24111	Avereged	reward:	53.03
Episode:	24112	Avereged	reward:	52.93
Episode:	24113	Avereged	reward:	54.17
Episode:	24114	Avereged	reward:	55.8
Episode:	24115	Avereged	reward:	57.57
Episode:	24116	Avereged	reward:	60.53
Episode:	24117	Avereged	reward:	59.1
Episode:	24118	Avereged	reward:	63.97
Episode:	24119	Avereged	reward:	64.83
Episode:	24120	Avereged	reward:	64.83
Episode:	24121	Avereged	reward:	65.23
Episode:	24122	Avereged	reward:	64.27
Episode:	24123	Avereged	reward:	62.73
Episode:	24124	Avereged	reward:	64.4
Episode:	24125	Avereged	reward:	64.17
Episode:	24126	Avereged	reward:	64.63
Episode:	24127	Avereged	reward:	61.77
Episode:	24128	Avereged	reward:	62.03
Episode:	24129	Avereged	reward:	62.03
Episode:	24130	Avereged	reward:	61
Episode:	24131	Avereged	reward:	61.33
Episode:	24132	Avereged	reward:	64.17
Episode:	24133	Avereged	reward:	62.93
Episode:	24134	Avereged	reward:	63.2
Episode:	24135	Avereged	reward:	62.57
Episode:	24136	Avereged	reward:	65.8
Episode:	24137	Avereged	reward:	67.67
Episode:	24138	Avereged	reward:	67.07
Episode:	24139	Avereged	reward:	67.7
Episode:	24140	Avereged	reward:	67.2
Episode:	24141	Avereged	reward:	68.87
Episode:	24142	Avereged	reward:	76.4
Episode:	24143	Avereged	reward:	77.07
Episode:	24144	Avereged	reward:	75.93
Episode:	24145	Avereged	reward:	75.07
Episode:	24146	Avereged	reward:	74
Episode:	24147	Avereged	reward:	75.93
Episode:	24148	Avereged	reward:	71.07
Episode:	24149	Avereged	reward:	70.8
Episode:	24150	Avereged	reward:	71.63
Episode:	24151	Avereged	reward:	70.37
Episode:	24152	Avereged	reward:	71.63
Episode:	24153	Avereged	reward:	71.17
Episode:	24154	Avereged	reward:	69.5
Episode:	24155	Avereged	reward:	70.2
Episode:	24156	Avereged	reward:	69.63
Episode:	24157	Avereged	reward:	71.37
Episode:	24158	Avereged	reward:	73.7
Episode:	24159	Avereged	reward:	73.93
Episode:	24160	Avereged	reward:	74.23
Episode:	24161	Avereged	reward:	73.9
Episode:	24162	Avereged	reward:	70.83
Episode:	24163	Avereged	reward:	69.6
Episode:	24164	Avereged	reward:	71.87
Episode:	24165	Avereged	reward:	69.1
Episode:	24166	Avereged	reward:	64.33
Episode:	24167	Avereged	reward:	63.07
Episode:	24168	Avereged	reward:	63.43
Episode:	24169	Avereged	reward:	65.23
Episode:	24170	Avereged	reward:	64.73
Episode:	24171	Avereged	reward:	63.7
Episode:	24172	Avereged	reward:	58.53
Episode:	24173	Avereged	reward:	58.33
Episode:	24174	Avereged	reward:	60.77
Episode:	24175	Avereged	reward:	61.47
Episode:	24176	Avereged	reward:	61.4
Episode:	24177	Avereged	reward:	59.63
Episode:	24178	Avereged	reward:	60.27
Episode:	24179	Avereged	reward:	60.53
Episode:	24180	Avereged	reward:	60.33
Episode:	24181	Avereged	reward:	61.47
Episode:	24182	Avereged	reward:	60.47
Episode:	24183	Avereged	reward:	61
Episode:	24184	Avereged	reward:	62.27
Episode:	24185	Avereged	reward:	62.17
Episode:	24186	Avereged	reward:	61.73
Episode:	24187	Avereged	reward:	59.1
Episode:	24188	Avereged	reward:	55.63
Episode:	24189	Avereged	reward:	56.03
Episode:	24190	Avereged	reward:	55.8
Episode:	24191	Avereged	reward:	55.33
Episode:	24192	Avereged	reward:	55.33
Episode:	24193	Avereged	reward:	55.7
Episode:	24194	Avereged	reward:	53.43
Episode:	24195	Avereged	reward:	54.27
Episode:	24196	Avereged	reward:	53.97
Episode:	24197	Avereged	reward:	53.43
Episode:	24198	Avereged	reward:	52.67
Episode:	24199	Avereged	reward:	50.93
Episode:	24200	Avereged	reward:	52.63
Episode:	24201	Avereged	reward:	54.63
Episode:	24202	Avereged	reward:	52.2
Episode:	24203	Avereged	reward:	52.3
Episode:	24204	Avereged	reward:	53.2
Episode:	24205	Avereged	reward:	52.67
Episode:	24206	Avereged	reward:	51.47
Episode:	24207	Avereged	reward:	52.2
Episode:	24208	Avereged	reward:	52.13
Episode:	24209	Avereged	reward:	51.5
Episode:	24210	Avereged	reward:	52.03
Episode:	24211	Avereged	reward:	50.6
Episode:	24212	Avereged	reward:	51.7
Episode:	24213	Avereged	reward:	51.07
Episode:	24214	Avereged	reward:	52.23
Episode:	24215	Avereged	reward:	52.2
Episode:	24216	Avereged	reward:	52.83
Episode:	24217	Avereged	reward:	53.47
Episode:	24218	Avereged	reward:	53.63
Episode:	24219	Avereged	reward:	56.7
Episode:	24220	Avereged	reward:	56.63
Episode:	24221	Avereged	reward:	55.93
Episode:	24222	Avereged	reward:	57.13
Episode:	24223	Avereged	reward:	54.9
Episode:	24224	Avereged	reward:	55.53
Episode:	24225	Avereged	reward:	56.47
Episode:	24226	Avereged	reward:	55.63
Episode:	24227	Avereged	reward:	56.13
Episode:	24228	Avereged	reward:	55.87
Episode:	24229	Avereged	reward:	54.97
Episode:	24230	Avereged	reward:	54.9
Episode:	24231	Avereged	reward:	52.47
Episode:	24232	Avereged	reward:	53.33
Episode:	24233	Avereged	reward:	52.13
Episode:	24234	Avereged	reward:	49.47
Episode:	24235	Avereged	reward:	48.67
Episode:	24236	Avereged	reward:	48.63
Episode:	24237	Avereged	reward:	48.03
Episode:	24238	Avereged	reward:	47.5
Episode:	24239	Avereged	reward:	47.67
Episode:	24240	Avereged	reward:	47.13
Episode:	24241	Avereged	reward:	46.33
Episode:	24242	Avereged	reward:	48.03
Episode:	24243	Avereged	reward:	48.13
Episode:	24244	Avereged	reward:	45.7
Episode:	24245	Avereged	reward:	45.2
Episode:	24246	Avereged	reward:	44.63
Episode:	24247	Avereged	reward:	44
Episode:	24248	Avereged	reward:	44.27
Episode:	24249	Avereged	reward:	41.13
Episode:	24250	Avereged	reward:	44.17
Episode:	24251	Avereged	reward:	44.47
Episode:	24252	Avereged	reward:	43.3
Episode:	24253	Avereged	reward:	44.43
Episode:	24254	Avereged	reward:	44
Episode:	24255	Avereged	reward:	42.8
Episode:	24256	Avereged	reward:	42.17
Episode:	24257	Avereged	reward:	43.97
Episode:	24258	Avereged	reward:	44.5
Episode:	24259	Avereged	reward:	48.87
Episode:	24260	Avereged	reward:	48.9
Episode:	24261	Avereged	reward:	49.53
Episode:	24262	Avereged	reward:	49
Episode:	24263	Avereged	reward:	50.33
Episode:	24264	Avereged	reward:	50.73
